date,tem_avg,tem_h,tem_l,alws,mslap,rh,Herpangina,HFMD
21.02.2016,10.275,11.9,8.0,744.5,769.2,91,19,11
22.02.2016,9.3125,11.3,7.9,747.1,771.7,75,14,8
23.02.2016,8.925,9.5,8.2,752.0,776.9,93,12,8
24.02.2016,11.6375,15.7,8.1,750.8,775.4,63,21,9
25.02.2016,10.8,12.0,10.0,752.0,776.8,75,17,10
26.02.2016,12.1125,17.5,8.0,746.4,770.9,72,11,8
27.02.2016,13.625,20.9,7.4,743.6,767.8,71,11,7
28.02.2016,15.0,21.8,8.9,747.4,771.7,68,15,7
29.02.2016,16.5125,24.3,9.9,739.7,763.5,55,21,4
01.03.2016,18.125,25.4,12.1,738.7,762.4,61,20,3
02.03.2016,17.825,21.4,14.4,740.4,764.2,67,9,8
03.03.2016,18.175,23.1,15.0,735.9,759.6,70,13,3
04.03.2016,16.55,19.0,13.5,738.0,761.7,71,19,6
05.03.2016,19.175,23.8,16.2,736.3,759.8,70,17,7
06.03.2016,21.0625,27.4,15.4,731.9,755.1,57,17,10
07.03.2016,21.4125,25.3,18.7,731.1,754.4,65,11,16
08.03.2016,16.175,17.0,15.3,735.3,759.1,83,16,10
09.03.2016,11.4625,13.8,9.8,743.6,768.1,90,16,12
10.03.2016,8.7625,9.5,7.9,747.2,771.9,82,13,10
11.03.2016,11.7875,15.3,9.1,739.6,763.8,67,12,10
12.03.2016,12.775,15.2,10.9,738.3,762.4,66,18,14
13.03.2016,13.4125,15.1,11.9,744.1,768.4,72,12,18
14.03.2016,14.675,18.5,11.8,738.0,761.9,51,14,20
15.03.2016,16.5375,19.6,13.2,735.4,759.1,53,23,20
16.03.2016,16.675,19.9,13.7,736.0,759.7,62,10,15
17.03.2016,17.3375,20.5,15.2,736.9,760.6,73,16,16
18.03.2016,18.075,24.0,12.3,735.0,758.6,60,22,16
19.03.2016,18.5875,23.7,14.3,733.0,756.4,62,16,20
20.03.2016,18.7375,19.9,17.6,736.0,759.5,71,11,13
21.03.2016,17.725,19.6,16.4,735.7,759.3,73,22,13
22.03.2016,15.575,16.9,15.0,737.6,761.5,93,26,18
23.03.2016,13.5625,14.8,12.6,744.9,769.2,94,26,18
24.03.2016,12.0,14.0,11.0,748.0,772.6,87,16,13
25.03.2016,14.4125,20.1,9.2,744.0,768.1,62,20,27
26.03.2016,16.275,20.6,12.9,746.2,770.4,65,19,20
27.03.2016,15.7625,21.6,10.7,741.8,765.7,59,26,24
28.03.2016,17.2875,20.9,14.0,740.4,764.2,57,32,29
29.03.2016,15.675,16.9,14.0,742.0,766.1,91,21,12
30.03.2016,15.1875,18.4,13.3,740.2,764.3,84,21,30
31.03.2016,15.625,19.1,12.1,736.2,759.9,77,13,16
01.04.2016,17.6125,22.0,13.7,733.8,757.3,75,26,25
02.04.2016,19.6625,22.8,18.1,734.3,757.8,79,27,22
03.04.2016,21.0,25.7,17.5,734.0,757.3,79,16,27
04.04.2016,22.18571429,27.3,17.6,730.6,753.6,57,31,24
05.04.2016,21.25,23.3,19.3,730.7,754.0,86,31,47
06.04.2016,18.025,18.6,17.5,736.4,760.0,84,36,22
07.04.2016,19.275,22.4,15.9,737.4,760.9,74,34,38
08.04.2016,18.75,20.1,17.8,736.3,759.8,90,39,34
09.04.2016,17.25,17.9,16.7,735.7,759.3,93,21,35
10.04.2016,18.8625,22.2,16.7,736.0,759.5,90,37,38
11.04.2016,22.1125,27.8,16.5,732.1,755.2,64,55,61
12.04.2016,20.8,22.3,18.9,732.9,756.2,84,27,43
13.04.2016,22.1375,26.6,18.0,729.6,752.6,75,52,36
14.04.2016,19.6375,20.7,18.7,733.1,756.5,91,43,56
15.04.2016,20.15,25.0,16.4,733.8,757.5,82,47,55
16.04.2016,20.6125,26.1,15.8,733.5,756.9,68,55,40
17.04.2016,18.075,21.7,15.3,740.8,764.6,77,55,49
18.04.2016,19.3875,25.0,14.3,733.5,756.9,57,84,59
19.04.2016,21.2875,26.0,16.4,733.8,757.1,74,70,77
20.04.2016,18.9375,21.6,17.1,737.5,761.2,83,54,62
21.04.2016,17.9,19.7,15.9,736.3,759.9,84,61,60
22.04.2016,17.15,17.7,16.4,734.4,758.1,89,63,53
23.04.2016,17.925,19.5,16.4,735.8,759.4,84,59,65
24.04.2016,16.7625,17.3,16.1,735.0,758.7,95,50,51
25.04.2016,17.7125,19.5,16.2,735.0,758.5,92,91,74
26.04.2016,19.6125,22.3,17.8,737.2,760.8,92,73,57
27.04.2016,22.0625,27.5,17.1,734.9,758.2,71,88,71
28.04.2016,22.7625,25.7,19.9,738.3,761.7,83,73,54
29.04.2016,20.7625,22.7,19.1,737.0,760.4,83,76,55
30.04.2016,21.7875,25.8,18.7,732.9,756.1,76,111,56
01.05.2016,22.7625,27.3,19.1,729.3,752.3,75,93,66
02.05.2016,25.4,30.7,21.6,734.5,757.5,63,96,62
03.05.2016,26.4,31.7,20.9,730.8,753.5,66,103,76
04.05.2016,28.125,32.2,24.2,727.5,750.1,68,84,101
05.05.2016,28.8875,34.4,23.7,729.0,751.6,65,93,95
06.05.2016,26.425,32.2,21.6,729.7,752.8,93,96,63
07.05.2016,21.0625,22.7,19.1,735.6,759.1,93,104,81
08.05.2016,18.7125,19.9,17.1,735.0,758.5,84,136,79
09.05.2016,19.9125,23.4,17.1,737.0,760.5,87,130,94
10.05.2016,24.25,30.9,18.2,733.4,756.5,67,143,95
11.05.2016,27.4,34.9,20.3,727.1,749.7,61,139,139
12.05.2016,29.075,35.2,23.5,731.1,753.8,52,134,107
13.05.2016,21.2625,24.8,19.9,731.5,754.7,83,143,70
14.05.2016,18.8125,21.9,16.5,741.9,765.8,78,114,54
15.05.2016,20.0875,25.7,15.2,741.1,764.7,63,123,75
16.05.2016,22.6625,28.7,16.7,734.1,757.3,50,123,80
17.05.2016,24.45,27.9,20.8,733.2,756.2,56,153,70
18.05.2016,23.2,25.3,21.4,732.5,755.6,71,104,79
19.05.2016,20.225,21.2,19.6,733.4,756.7,94,93,51
20.05.2016,22.1,25.4,19.8,735.2,758.5,77,73,60
21.05.2016,24.3875,28.9,19.8,735.6,758.7,73,74,45
22.05.2016,21.5375,23.6,19.9,735.7,759.1,94,67,57
23.05.2016,20.9,24.2,18.7,736.4,759.7,81,114,60
24.05.2016,24.675,30.0,19.7,728.5,751.3,56,83,45
25.05.2016,25.3125,29.4,21.5,731.2,754.2,63,130,74
26.05.2016,16.75,17.5,16.1,736.3,760.0,82,70,52
27.05.2016,16.9375,17.7,16.2,735.3,758.9,90,87,49
28.05.2016,19.275,21.9,16.9,734.7,758.1,81,99,41
29.05.2016,23.0,27.7,18.5,731.8,754.9,73,96,54
30.05.2016,25.225,29.9,20.6,726.8,749.5,70,120,59
31.05.2016,26.4,29.9,24.3,728.3,751.1,94,98,60
01.06.2016,27.0625,33.0,23.1,727.4,750.1,87,83,56
02.06.2016,23.15,24.8,22.2,732.2,755.3,87,79,81
03.06.2016,25.55,30.3,21.0,731.7,754.6,72,108,65
04.06.2016,27.7875,33.3,21.9,732.6,755.3,60,135,67
05.06.2016,28.225,33.5,23.7,731.6,754.4,58,141,69
06.06.2016,29.475,35.1,23.1,730.7,753.2,59,159,85
07.06.2016,26.9125,29.8,24.3,733.3,756.2,74,143,82
08.06.2016,28.4,33.3,22.9,731.5,754.1,64,131,65
09.06.2016,26.6125,28.3,23.7,733.3,756.4,81,111,54
10.06.2016,21.8875,22.9,21.1,733.0,756.2,88,93,61
11.06.2016,23.1125,25.8,21.4,732.8,755.9,87,99,64
12.06.2016,26.6,32.0,21.7,730.5,753.2,75,108,83
13.06.2016,28.7875,33.6,24.1,727.7,750.2,70,111,86
14.06.2016,29.4625,34.9,25.4,727.9,750.4,78,113,73
15.06.2016,24.65,26.8,22.1,734.5,757.6,78,114,59
16.06.2016,27.075,32.7,21.9,730.0,752.8,55,132,61
17.06.2016,29.1375,34.9,22.1,726.9,749.2,54,149,87
18.06.2016,29.325,34.8,25.3,729.1,751.9,91,127,66
19.06.2016,24.5,24.7,24.2,729.0,751.9,93,108,83
20.06.2016,28.2375,32.3,24.1,727.9,750.4,75,128,109
21.06.2016,29.525,34.5,26.3,729.3,752.0,86,99,101
22.06.2016,29.5,33.1,26.8,727.0,749.5,80,104,73
23.06.2016,31.125,36.8,27.0,727.1,749.7,90,99,62
24.06.2016,24.3625,26.6,23.2,732.5,755.6,86,112,65
25.06.2016,21.7875,22.3,21.2,735.3,758.6,91,120,71
26.06.2016,22.9125,25.4,21.3,734.4,757.6,89,136,79
27.06.2016,22.575,23.7,21.1,733.1,756.2,85,109,85
28.06.2016,24.1875,27.6,21.7,733.7,756.7,81,115,104
29.06.2016,27.675,32.9,22.4,730.3,752.9,72,107,92
30.06.2016,24.625,27.1,23.1,729.2,752.1,91,101,70
01.07.2016,27.3625,31.9,23.2,729.0,751.7,80,106,71
02.07.2016,28.7375,33.3,25.1,728.8,751.4,83,106,89
03.07.2016,27.3875,32.2,25.5,728.7,751.5,83,106,70
04.07.2016,28.7625,34.4,24.1,728.8,751.3,70,95,83
05.07.2016,29.675,32.8,26.1,730.5,753.0,58,90,69
06.07.2016,29.1625,32.6,25.6,731.1,753.7,71,100,106
07.07.2016,29.95,33.9,26.8,728.5,750.9,67,116,95
08.07.2016,32.6125,37.2,27.3,725.7,747.9,59,119,82
09.07.2016,33.6375,38.0,29.2,725.8,747.9,59,90,81
10.07.2016,32.7625,36.6,28.7,725.7,747.9,64,83,96
11.07.2016,33.8125,37.6,29.6,725.9,748.0,66,83,80
12.07.2016,30.975,35.7,27.1,727.3,749.8,83,90,91
13.07.2016,29.2375,32.9,24.3,728.6,751.5,96,56,85
14.07.2016,24.2625,25.5,23.0,731.6,754.6,82,63,75
15.07.2016,27.475,32.4,22.8,728.4,751.0,70,55,74
16.07.2016,29.7,35.5,24.1,729.5,751.9,64,63,69
17.07.2016,31.1,36.4,27.0,727.1,749.5,68,62,110
18.07.2016,29.4125,35.2,27.0,723.9,746.4,92,56,79
19.07.2016,26.575,27.2,25.5,726.3,748.9,89,56,70
20.07.2016,30.6875,37.1,25.1,725.7,748.0,68,54,77
21.07.2016,32.9125,37.8,28.3,726.1,748.3,63,42,67
22.07.2016,32.9375,36.8,29.2,727.4,749.7,65,42,70
23.07.2016,32.25,36.4,28.4,728.2,750.7,66,56,83
24.07.2016,32.7625,37.5,27.7,728.8,751.0,62,54,95
25.07.2016,34.375,39.2,30.6,729.7,751.9,60,54,83
26.07.2016,33.925,38.8,30.3,729.2,751.6,69,39,79
27.07.2016,29.025,31.1,27.1,732.7,755.3,69,44,60
28.07.2016,31.3625,36.3,26.7,731.3,753.7,58,45,60
29.07.2016,31.975,36.5,26.9,730.5,752.7,43,29,50
30.07.2016,32.95,36.3,29.7,730.4,752.8,59,38,45
31.07.2016,30.3375,34.7,26.7,731.4,754.1,82,31,68
01.08.2016,30.4,35.4,26.8,730.5,753.0,70,30,59
02.08.2016,30.75,34.7,27.8,729.2,751.7,71,37,60
03.08.2016,29.625,33.4,26.6,730.5,753.2,79,26,43
04.08.2016,29.6625,33.4,27.3,731.6,754.2,68,36,50
05.08.2016,28.1875,29.4,26.9,731.6,754.3,78,33,42
06.08.2016,28.525,32.4,24.9,730.3,753.2,84,27,51
07.08.2016,28.7625,34.1,24.9,730.2,752.9,81,22,54
08.08.2016,28.875,33.2,25.5,730.7,753.5,87,32,55
09.08.2016,29.6375,34.5,25.5,729.1,751.6,67,34,49
10.08.2016,31.2125,35.9,27.5,730.5,753.0,70,33,56
11.08.2016,30.9875,34.0,28.6,730.6,753.1,71,40,40
12.08.2016,32.3375,36.9,28.2,728.9,751.2,63,18,49
13.08.2016,32.3875,36.0,29.3,728.4,750.6,60,38,49
14.08.2016,33.2375,37.4,29.4,728.2,750.4,62,30,50
15.08.2016,32.4125,37.0,28.4,728.5,750.7,58,26,57
16.08.2016,33.95,38.2,29.8,726.3,748.4,55,33,52
17.08.2016,34.375,39.3,29.5,724.8,746.8,48,22,59
18.08.2016,34.7125,40.1,29.9,726.7,748.7,44,29,47
19.08.2016,34.9625,39.6,30.6,728.6,750.7,51,31,54
20.08.2016,35.2875,38.8,31.7,729.2,751.3,50,26,61
21.08.2016,35.425,38.9,31.9,729.0,751.1,57,26,42
22.08.2016,34.3875,39.0,32.9,729.5,751.7,61,27,45
23.08.2016,35.2125,39.3,32.1,728.3,750.4,46,25,43
24.08.2016,35.5375,40.5,30.8,728.1,750.1,50,25,56
25.08.2016,36.3,41.4,31.9,729.7,751.7,51,22,38
26.08.2016,30.25,33.4,28.2,735.4,758.2,66,29,35
27.08.2016,25.0125,27.1,23.1,737.1,760.3,89,18,38
28.08.2016,24.3125,26.1,21.8,734.2,757.2,74,22,35
29.08.2016,27.6375,32.9,24.2,732.8,755.6,60,26,34
30.08.2016,22.425,23.7,21.8,734.7,757.9,80,20,31
31.08.2016,22.075,23.3,20.6,732.8,756.0,86,20,39
01.09.2016,24.5875,28.6,20.8,731.3,754.2,79,22,39
02.09.2016,27.2125,32.7,22.0,729.9,752.5,65,29,33
03.09.2016,28.0125,30.3,26.2,732.6,755.3,68,36,37
04.09.2016,24.6625,27.2,22.7,736.2,759.4,84,24,19
05.09.2016,22.925,23.2,22.4,735.8,759.0,85,22,33
06.09.2016,22.6625,25.0,21.1,736.1,759.4,83,29,26
07.09.2016,23.3375,25.9,21.2,734.4,757.5,81,28,29
08.09.2016,22.95,23.9,22.2,735.0,758.2,86,28,35
09.09.2016,22.0,23.4,21.1,736.4,759.7,93,31,41
10.09.2016,24.8625,30.0,21.0,736.1,759.2,84,48,46
11.09.2016,26.7,32.5,21.9,734.9,757.8,74,38,40
12.09.2016,27.675,33.4,22.8,736.2,759.1,52,36,55
13.09.2016,26.7,30.2,24.6,737.1,760.1,77,31,65
14.09.2016,25.0,27.4,21.9,735.6,758.9,87,38,63
15.09.2016,20.925,21.6,20.0,737.2,760.6,85,27,64
16.09.2016,24.075,27.9,21.0,734.9,758.0,81,26,52
17.09.2016,26.0625,31.2,21.4,735.3,758.2,72,35,71
18.09.2016,26.725,30.4,24.3,736.0,759.1,75,39,76
19.09.2016,23.1,23.8,22.7,739.5,762.8,81,39,80
20.09.2016,22.025,23.5,20.4,741.3,764.8,81,24,78
21.09.2016,23.475,26.4,21.6,740.2,763.6,83,40,80
22.09.2016,25.1625,30.5,20.4,735.5,758.5,66,48,76
23.09.2016,22.925,25.0,21.4,735.8,759.1,84,40,102
24.09.2016,21.025,21.3,20.7,734.8,758.1,93,44,86
25.09.2016,21.975,23.9,20.0,733.9,757.0,82,34,96
26.09.2016,22.425,23.2,21.8,736.2,759.4,86,61,115
27.09.2016,23.3625,25.6,21.8,737.8,761.0,81,55,106
28.09.2016,22.7,24.3,21.5,737.5,760.8,86,53,127
29.09.2016,22.175,23.4,21.1,736.4,759.7,89,45,120
30.09.2016,24.6625,29.2,21.0,735.4,758.5,80,72,125
01.10.2016,26.1875,30.6,22.6,736.2,759.2,81,58,157
02.10.2016,26.775,32.2,22.5,735.1,758.1,76,65,158
03.10.2016,27.3875,33.8,22.7,731.7,754.5,69,73,155
04.10.2016,27.3875,33.8,21.9,734.4,757.3,59,50,189
05.10.2016,26.45,31.6,22.2,735.2,758.2,62,50,186
06.10.2016,26.4125,30.8,22.9,734.4,757.3,49,52,192
07.10.2016,22.075,24.6,21.1,739.5,762.9,73,67,173
08.10.2016,19.975,21.6,18.9,739.0,762.6,96,50,146
09.10.2016,17.9,18.6,16.3,740.1,764.0,94,40,145
10.10.2016,16.0875,16.5,15.9,739.6,763.5,97,30,106
11.10.2016,16.625,17.4,15.9,741.5,765.4,96,46,106
12.10.2016,16.9375,17.6,16.5,742.4,766.3,96,37,91
13.10.2016,17.25,18.1,16.6,740.7,764.5,96,44,100
14.10.2016,17.2375,18.0,16.7,738.5,762.3,96,45,104
15.10.2016,17.75,19.2,16.5,740.8,764.5,90,42,92
16.10.2016,19.7,21.5,18.1,742.0,765.7,86,51,122
17.10.2016,19.6375,21.5,18.5,740.4,764.1,93,56,122
18.10.2016,20.7875,25.3,18.0,738.4,761.9,87,63,134
19.10.2016,23.025,26.7,19.6,734.9,758.0,76,68,144
20.10.2016,23.1,25.5,21.6,733.0,756.2,85,62,126
21.10.2016,23.425,25.7,21.5,734.0,757.1,84,77,131
22.10.2016,25.1,28.8,22.2,732.3,755.3,76,59,159
23.10.2016,23.05,25.1,21.3,732.3,755.5,85,59,171
24.10.2016,20.6875,21.2,19.9,734.4,757.8,92,70,192
25.10.2016,19.7375,21.5,18.4,731.9,755.3,90,70,177
26.10.2016,19.525,20.9,18.7,736.0,759.5,83,61,182
27.10.2016,18.2625,18.8,17.3,738.9,762.7,95,62,164
28.10.2016,14.0875,16.6,11.9,746.3,770.7,93,49,147
29.10.2016,12.15,12.7,11.4,748.1,772.6,92,65,149
30.10.2016,13.2,14.2,12.1,745.7,769.9,83,78,149
31.10.2016,15.3875,17.0,13.9,747.4,771.6,81,65,196
01.11.2016,16.275,17.7,14.8,747.6,771.7,77,51,164
02.11.2016,16.3125,17.6,15.0,746.8,770.9,84,55,159
03.11.2016,17.05,19.6,15.4,742.0,766.0,89,63,128
04.11.2016,17.0875,21.3,13.2,735.6,759.2,76,52,118
05.11.2016,18.45,19.5,17.5,735.5,759.1,82,63,108
06.11.2016,17.2625,17.9,16.2,738.0,761.8,96,59,129
07.11.2016,13.6625,16.2,11.0,747.4,772.0,94,71,131
08.11.2016,11.325,12.6,10.8,748.7,773.3,94,47,105
09.11.2016,11.075,12.3,10.0,747.8,772.3,91,57,105
10.11.2016,12.925,15.5,11.4,743.4,767.8,84,70,105
11.11.2016,14.15,17.7,10.4,739.5,763.4,69,65,141
12.11.2016,14.675,15.3,14.0,740.4,764.4,82,43,101
13.11.2016,15.3875,17.1,14.1,739.6,763.5,83,38,103
14.11.2016,16.45,20.1,14.3,742.3,766.3,80,52,112
15.11.2016,17.1125,20.9,14.5,736.7,760.4,78,47,102
16.11.2016,17.1375,18.4,15.7,739.2,763.1,93,42,118
17.11.2016,17.15,18.7,15.6,737.0,760.7,83,33,110
18.11.2016,18.0,21.8,14.6,734.5,758.2,85,34,78
19.11.2016,17.65,19.9,15.7,737.6,761.3,90,35,72
20.11.2016,17.3,19.2,16.1,736.2,760.0,95,42,97
21.11.2016,18.4125,21.6,16.1,735.1,758.6,85,37,106
22.11.2016,14.0375,18.8,10.1,742.2,766.7,95,59,130
23.11.2016,8.8375,9.5,8.1,748.3,773.2,91,39,97
24.11.2016,9.0125,10.0,8.3,744.6,769.3,83,48,98
25.11.2016,9.2625,10.0,8.8,747.6,772.3,86,49,100
26.11.2016,10.6625,14.4,8.7,745.6,770.3,81,33,134
27.11.2016,11.325,15.6,6.6,745.5,769.8,61,28,101
28.11.2016,12.2,13.3,11.3,745.3,769.7,73,51,106
29.11.2016,11.1,12.4,10.1,749.7,774.4,91,43,81
30.11.2016,11.4875,14.1,9.6,748.3,773.0,91,25,86
01.12.2016,10.6375,12.7,7.8,747.0,771.5,83,26,73
02.12.2016,11.9375,12.8,11.4,746.1,770.6,74,29,68
03.12.2016,10.6,12.4,8.6,746.4,771.0,87,32,68
04.12.2016,10.1875,13.0,8.2,742.4,766.9,92,29,64
05.12.2016,9.7,12.1,7.5,751.0,775.8,89,27,70
06.12.2016,11.5375,15.9,8.1,744.9,769.3,81,27,62
07.12.2016,13.2,17.0,11.2,744.8,769.3,89,37,66
08.12.2016,11.9,16.1,8.9,739.3,763.6,84,33,46
09.12.2016,11.3,13.3,9.9,741.1,765.4,84,23,46
10.12.2016,12.0125,13.2,11.1,737.9,762.1,89,30,51
11.12.2016,11.9875,12.4,11.3,735.1,759.1,87,36,38
12.12.2016,12.125,12.6,11.6,741.6,765.8,89,46,55
13.12.2016,13.5625,15.4,12.1,743.4,767.6,80,31,53
14.12.2016,12.225,13.1,11.7,746.9,771.4,91,29,52
15.12.2016,10.7625,11.5,10.2,750.4,775.1,89,24,45
16.12.2016,11.7625,15.2,10.0,743.4,767.9,77,27,53
17.12.2016,11.3875,12.9,10.3,743.1,767.5,75,29,39
18.12.2016,11.2375,12.5,10.1,741.4,765.7,70,22,30
19.12.2016,11.5625,12.2,11.0,740.9,765.2,83,29,40
20.12.2016,10.8625,11.3,10.4,741.7,766.1,96,21,57
21.12.2016,11.2875,12.3,10.5,748.3,772.9,93,18,30
22.12.2016,10.1375,13.1,8.5,743.5,768.1,81,26,43
23.12.2016,9.65,10.2,9.3,739.8,764.2,95,30,29
24.12.2016,9.9,10.5,9.6,738.4,762.8,80,24,25
25.12.2016,9.3375,10.3,8.5,743.9,768.5,90,22,36
26.12.2016,9.525,10.5,8.6,751.4,776.3,80,24,40
27.12.2016,9.725,12.8,7.9,745.7,770.5,83,28,44
28.12.2016,10.4875,13.7,6.9,748.7,773.2,66,27,42
29.12.2016,11.275,13.2,9.0,745.7,770.2,68,22,41
30.12.2016,11.78571429,13.8,10.1,744.6,768.9,63,19,28
31.12.2016,11.875,12.8,11.0,743.6,768.0,75,15,25
01.01.2017,11.7375,13.0,10.7,744.8,769.2,72,31,30
02.01.2017,12.15,14.4,10.8,744.8,769.3,80,19,27
03.01.2017,10.8375,12.7,8.6,741.1,765.4,81,22,30
04.01.2017,12.3375,13.5,11.3,738.5,762.7,78,17,23
05.01.2017,11.7625,13.5,10.1,739.1,763.5,92,17,17
06.01.2017,12.075,14.5,10.0,738.8,763.0,80,22,27
07.01.2017,12.425,14.0,11.3,740.0,764.3,88,24,24
08.01.2017,11.625,12.2,11.1,739.4,763.6,84,17,17
09.01.2017,11.425,12.3,10.8,739.1,763.3,79,29,19
10.01.2017,9.65,11.1,8.1,743.9,768.6,96,26,31
11.01.2017,7.175,7.7,6.7,746.2,771.1,91,20,23
12.01.2017,6.95,8.1,6.4,744.4,769.3,89,18,22
13.01.2017,7.725,11.1,5.4,742.0,766.7,82,14,17
14.01.2017,7.7375,9.4,5.6,744.3,769.0,83,20,24
15.01.2017,9.6625,12.7,8.0,742.6,767.2,74,24,23
16.01.2017,9.8,11.0,9.0,744.7,769.3,72,25,22
17.01.2017,9.45,12.3,5.9,743.5,768.0,67,14,31
18.01.2017,10.3125,11.8,8.8,744.8,769.4,68,21,20
19.01.2017,10.7875,13.3,8.7,748.0,772.6,71,10,28
20.01.2017,10.875,12.9,8.9,746.9,771.5,62,16,15
21.01.2017,10.3375,12.7,8.6,748.8,773.6,83,16,12
22.01.2017,10.3125,14.9,6.0,747.8,772.4,66,18,13
23.01.2017,9.9125,10.3,9.2,744.9,769.5,73,14,7
24.01.2017,10.9375,12.9,9.8,748.5,773.2,77,12,7
25.01.2017,10.75,15.2,6.2,745.4,769.9,75,14,11
26.01.2017,11.3125,12.6,10.1,746.3,770.8,76,10,8
27.01.2017,12.0875,13.5,10.9,736.5,760.6,74,9,9
28.01.2017,10.2125,11.7,9.7,736.3,760.6,97,15,7
29.01.2017,10.975,13.3,9.1,743.8,768.4,88,8,10
30.01.2017,9.825,12.0,7.7,740.5,764.8,60,12,8
31.01.2017,9.4375,11.2,8.4,744.1,768.7,80,13,8
01.02.2017,9.05,9.7,8.5,746.0,770.7,78,7,9
02.02.2017,9.6875,11.0,8.3,743.0,767.5,71,11,12
03.02.2017,9.85,11.8,8.2,742.2,766.8,84,16,14
04.02.2017,10.175,14.3,6.0,739.1,763.5,75,21,20
05.02.2017,10.425,12.9,7.6,736.5,760.6,67,18,14
06.02.2017,10.85,11.8,9.9,735.8,760.1,92,16,17
07.02.2017,10.0125,11.3,8.4,742.5,767.1,85,19,10
08.02.2017,9.6,12.4,6.8,748.1,772.8,68,13,12
09.02.2017,8.3125,9.2,7.5,745.9,770.6,75,20,19
10.02.2017,8.6125,10.3,7.7,748.3,773.2,89,9,17
11.02.2017,9.4,12.4,7.0,748.8,773.6,72,15,13
12.02.2017,10.3125,16.1,5.3,746.2,770.8,64,9,10
13.02.2017,9.7,11.8,6.8,747.2,771.8,72,14,12
14.02.2017,10.6875,12.3,9.5,748.0,772.7,83,12,14
15.02.2017,10.825,14.9,8.3,741.6,766.1,81,19,9
16.02.2017,12.25,17.7,7.9,739.0,763.2,76,14,17
17.02.2017,14.775,18.6,11.5,744.2,768.4,67,21,12
18.02.2017,14.15,17.2,12.1,740.5,764.5,71,17,15
19.02.2017,15.325,20.3,12.2,730.2,753.8,77,17,12
20.02.2017,15.525,17.1,14.0,730.6,754.2,79,17,10
21.02.2017,11.75,15.2,6.9,740.2,764.9,88,16,10
22.02.2017,6.725,7.4,6.1,745.9,770.8,88,11,11
23.02.2017,6.2875,6.5,6.0,747.6,772.6,95,13,11
24.02.2017,7.0125,7.9,6.2,747.5,772.4,91,13,10
25.02.2017,8.725,11.4,7.3,745.4,770.2,88,17,19
26.02.2017,9.4125,14.3,4.9,746.1,770.6,69,14,18
27.02.2017,11.4875,14.3,9.3,744.0,768.4,75,25,29
28.02.2017,12.775,17.8,8.2,744.0,768.3,66,23,14
01.03.2017,14.3625,20.0,9.5,744.1,768.3,57,14,26
02.03.2017,12.825,14.3,11.3,737.9,762.0,55,19,16
03.03.2017,12.6625,14.0,11.4,735.9,760.1,70,16,18
04.03.2017,13.525,16.9,11.1,736.8,760.8,72,16,12
05.03.2017,11.8,12.5,10.9,741.7,766.0,87,15,15
06.03.2017,10.45,11.2,10.1,741.3,765.7,95,23,20
07.03.2017,10.0625,10.4,9.9,743.2,767.7,97,22,12
08.03.2017,12.3875,15.7,10.2,740.2,764.4,80,16,11
09.03.2017,11.3625,12.5,9.8,735.5,759.6,75,11,21
10.03.2017,12.9,14.9,11.2,737.7,761.8,79,22,20
11.03.2017,14.75,17.6,12.1,736.8,760.6,71,18,20
12.03.2017,13.4125,14.7,12.6,733.6,757.6,97,13,26
13.03.2017,11.2,12.5,10.0,742.4,766.9,96,22,25
14.03.2017,9.775,10.2,9.6,740.2,764.6,92,28,26
15.03.2017,10.5,11.9,8.9,741.7,766.1,85,33,31
16.03.2017,12.1625,15.5,9.5,738.3,762.4,76,19,28
17.03.2017,13.6375,16.0,11.8,740.9,765.0,75,28,26
18.03.2017,15.2,18.6,11.9,738.2,762.0,65,29,24
19.03.2017,16.55,19.7,13.8,739.1,763.0,65,22,25
20.03.2017,16.8875,20.1,14.1,738.9,762.8,75,27,36
21.03.2017,14.4,16.3,13.6,736.7,760.7,74,28,25
22.03.2017,14.3875,18.5,11.9,735.1,759.0,78,21,27
23.03.2017,15.8875,18.6,13.9,738.0,761.8,69,31,26
24.03.2017,11.9125,13.9,10.5,745.2,769.7,95,31,26
25.03.2017,11.9,14.3,10.1,746.6,771.1,80,19,22
26.03.2017,14.7875,20.9,9.3,744.3,768.4,60,28,37
27.03.2017,16.125,20.5,13.0,738.2,762.1,78,31,30
28.03.2017,18.2875,23.3,13.5,738.5,762.1,68,28,35
29.03.2017,17.425,18.9,16.3,737.3,761.0,79,41,43
30.03.2017,16.6625,19.2,15.0,743.5,767.5,86,33,42
31.03.2017,18.6625,24.3,14.6,743.0,766.9,63,31,29
01.04.2017,19.8875,26.3,14.6,738.8,762.4,49,35,30
02.04.2017,20.625,25.0,17.7,735.7,759.2,47,23,21
03.04.2017,18.0125,19.5,17.0,735.8,759.4,73,31,25
04.04.2017,16.4,19.1,14.6,735.1,758.8,88,38,29
05.04.2017,16.725,18.7,15.5,734.3,758.0,86,25,25
06.04.2017,19.5625,25.5,14.8,730.3,753.6,71,31,43
07.04.2017,22.475,27.9,18.0,728.7,751.6,66,38,34
08.04.2017,21.925,24.1,20.3,730.4,753.6,84,36,23
09.04.2017,19.55,20.8,18.1,730.4,753.8,96,29,25
10.04.2017,16.4,17.9,15.0,735.5,759.2,84,32,24
11.04.2017,18.0375,21.1,15.5,740.8,764.6,69,46,35
